scorer,,,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers
labeled-data,231219_T433_cal5_result_cropped,img0646.png,217.43102511849966,224.10979127514386,220.33483625014586,251.69599702578248,180.40743319001106,233.9101538444497,164.7994483574129,231.3693191042593,227.95734047071704,244.43646919666705,236.30579747419978,247.34028032831318,217.79400150995545,274.92648607895177,171.33302340361678,284.3638722568018,235.5798446912882,286.54173060553643
labeled-data,231219_T433_cal5_result_cropped,img1430.png,201.82304028590153,212.13157035710344,206.9047097662823,233.5471774529939,168.79218866342637,227.01360240679003,154.27313300519555,227.01360240679003,216.34209594413235,233.18420106153815,226.14245851343819,238.62884693337472,205.45280420045924,257.5036192890748,167.34028309760328,277.1043444276864,222.51269459888044,276.37839164477487
labeled-data,231219_T433_cal5_result_cropped,img1478.png,178.5925512327322,206.68692448526687,181.13338597292258,224.8357440580554,149.19146352481476,224.8357440580554,134.67240786658394,226.2876496238785,197.4673235884323,224.8357440580554,210.17149728938426,227.37657879824582,182.58529153874568,246.2513511539459,148.10253435044746,267.30398185838055,209.08256811501693,264.0371943352786
labeled-data,231219_T433_cal5_result_cropped,img1597.png,135.0353842580397,195.43465635013797,129.95371477765892,214.67240509729385,,,,,167.3402830976033,215.0353814887496,179.6814804070995,214.30942870583806,127.77585642892426,230.64336632134774,109.26406046467996,253.8738553745171,162.62159000867828,248.79218589413628
labeled-data,231219_T433_cal5_result_cropped,img1712.png,142.29491208715513,186.72322295519947,,,,,,,,,,,98.37476872100683,193.25679800140335,,,128.13883282038006,219.39109818621887
labeled-data,231219_T433_cal5_result_cropped,img1819.png,185.12612627893608,186.36024656374371,,,,,,,202.91196946026884,212.857523140015,213.07530842103043,218.66514540330732,163.34754279158983,198.33846748178414,138.30217178114162,216.85026344602846,189.48184297640532,235.36205941027276
labeled-data,231219_T433_cal5_result_cropped,img2034.png,215.25316676976504,215.39835788020537,211.98637924666312,231.3693191042593,179.6814804070995,224.47276766659965,164.07349557450135,221.5689565349535,226.8684112963497,240.80670528210933,234.1279391254651,246.61432754540166,209.44554450647271,246.9773039368574,167.70325948905906,262.58528876945553,223.96460016470354,276.7413680362306
labeled-data,231219_T433_cal5_result_cropped,img2087.png,238.1206794314786,223.38383849223234,239.5725849973017,240.80670528210933,197.83029997988805,229.91741353843622,182.58529153874568,228.10253158115736,,,,,236.30579747419972,262.9482651609113,190.57077215077263,268.39291103274786,,
labeled-data,231219_T433_cal5_result_cropped,img2292.png,243.56532530331515,220.1170509691304,254.0916406555325,241.89563445647664,217.43102511849966,234.63610662736122,205.815780591915,231.73229549571505,,,,,266.43283796502874,266.21505268401324,217.79400150995545,278.5562499935095,,
labeled-data,231219_T434_cal5_result_cropped,img0106.png,146.65062878462436,227.37657879824582,140.84300652133203,264.0371943352786,131.04264395202622,247.70325671976897,120.87930499126462,243.34754002229974,172.4219525779841,248.06623311122476,188.02993741058225,243.7105164137555,139.39110095550896,280.7341083422441,120.87930499126462,288.71958895427105,170.24409422924947,290.17149452009414
labeled-data,231219_T434_cal5_result_cropped,img0311.png,192.74863049950727,242.6215872393882,201.09708750298998,265.12612350964594,165.52540114032445,253.8738553745171,150.28039269918207,250.9700442428709,210.8974500722958,246.2513511539459,220.69781264160162,239.35479971628624,206.1787569833708,282.9119666909787,168.4292122719706,289.80851812863835,221.78674181596892,289.08256534572683
labeled-data,231219_T434_cal5_result_cropped,img0337.png,213.07530842103043,224.47276766659965,225.41650573052664,256.0517137232517,186.57803184475915,241.1696816735651,173.14790536089563,238.99182332483048,227.2313876878055,240.44372889065357,234.1279391254651,237.90289415046317,229.77222242799587,278.5562499935095,192.02267771659572,286.9047069969922,239.20960860584592,285.4528014311691
labeled-data,231219_T434_cal5_result_cropped,img0418.png,205.08982780900348,237.17694136755162,211.62340285520733,260.7704068121767,174.23683453526294,249.51813867704786,160.80670805139943,247.70325671976897,220.33483625014586,247.34028032831318,230.49817521090745,242.98456363084395,214.5272139868535,283.63791947389024,180.77040958146682,289.80851812863835,229.77222242799587,290.17149452009414
labeled-data,231219_T434_cal5_result_cropped,img0706.png,201.09708750298998,218.66514540330732,202.54899306881308,232.8212246700824,171.33302340361678,229.55443714698043,158.6288497026648,229.91741353843622,215.61614316122083,232.8212246700824,224.6905529476151,235.36205941027276,203.27494585172462,252.0589734172382,168.79218866342637,265.85207629255757,222.14971820742468,270.20779299002675
labeled-data,231219_T434_cal5_result_cropped,img1365.png,137.5762189982301,233.18420106153815,136.4872898238628,261.1333832036325,125.23502168873388,254.5998081574286,115.07168272797229,254.23683176597288,166.61433031469176,242.6215872393882,181.49636236437837,237.90289415046317,138.30217178114162,278.1932736020537,123.42013973145502,290.17149452009414,173.5108817523514,283.2749430824345
labeled-data,231219_T434_cal5_result_cropped,img1829.png,169.8811178377937,208.13883005108997,174.23683453526294,226.65062601533427,144.10979404443398,229.91741353843622,132.13157312639353,232.4582482786266,192.02267771659572,221.93193292640925,201.82304028590153,221.93193292640925,175.68874010108604,238.62884693337472,149.9174163077263,261.4963595950882,202.1860166773573,254.5998081574286
labeled-data,231219_T434_cal5_result_cropped,img1853.png,156.81396774538595,213.5834759229265,155.36206217956286,228.46550797261312,137.21324260677432,233.9101538444497,125.23502168873388,237.17694136755162,180.40743319001106,224.10979127514386,193.4745832824188,223.02086210077655,156.45099135393016,243.34754002229974,134.67240786658394,266.57802907546903,187.3039846276707,258.5925484634421
labeled-data,231219_T434_cal5_result_cropped,img2072.png,211.98637924666312,224.47276766659965,220.33483625014586,244.07349280521126,183.31124432165723,238.62884693337472,168.79218866342637,235.72503580172855,,,,,222.51269459888047,262.2223123779998,187.3039846276707,272.0226749473056,234.4909155169209,277.4673208191422
labeled-data,231219_T434_cal5_result_cropped,img2299.png,243.56532530331515,235.72503580172855,257.7214045700902,264.4001707267344,223.96460016470354,250.60706785141517,212.71233202957467,246.61432754540166,,,,,266.06986157357295,284.7268486482576,,,,
labeled-data,231219_T434_cal5_result_cropped,img2390.png,222.14971820742468,240.44372889065357,229.04626964508435,263.67421794382284,191.65970132513993,251.69599702578248,178.22957484127642,249.51813867704786,231.22412799381897,251.3330206343267,238.84663221439013,251.69599702578248,231.9500807767305,282.9119666909787,199.28220554571112,289.44554173718257,,
labeled-data,231219_T434_cal5_result_cropped,img2456.png,159.35480248557636,227.73955518970158,161.53266083431097,250.60706785141517,138.6651481725974,246.61432754540166,127.4128800374685,248.79218589413628,182.94826793020144,237.17694136755162,197.1043471969765,235.36205941027276,164.43647196595714,269.4818402071152,143.02086487006665,287.9936361713595,197.1043471969765,278.5562499935095
labeled-data,231220_T431_cal5_result_cropped,img0005.png,170.97004701216102,224.47276766659965,168.06623588051485,255.3257609403402,148.46551074190322,240.44372889065357,135.0353842580397,240.08075249919779,196.37839441406496,240.44372889065357,211.26042646375157,237.90289415046317,169.8811178377937,278.1932736020537,139.75407734696472,286.9047069969922,200.00815832862267,288.71958895427105
labeled-data,231220_T431_cal5_result_cropped,img0044.png,153.547180222284,219.39109818621884,141.56895930424358,252.421949808694,136.124313432407,234.27313023590546,124.87204529727809,231.73229549571505,177.86659844982066,238.62884693337472,195.28946523969765,238.26587054191893,133.9464550836724,274.92648607895177,114.70870633651653,281.0970847336999,178.5925512327322,287.9936361713595
labeled-data,231220_T431_cal5_result_cropped,img0210.png,223.60162377324778,209.95371200836883,223.96460016470354,241.53265806502088,195.28946523969765,224.47276766659965,176.77766927545335,225.92467323242272,237.3947266485671,231.00634271280353,248.64699478369596,236.0880121931843,223.23864738179202,263.3112415523671,188.392913802038,272.0226749473056,242.47639612894784,278.9192263849652
labeled-data,231220_T431_cal5_result_cropped,img0328.png,143.38384126152243,229.19146075552467,165.52540114032445,251.3330206343267,133.9464550836724,251.69599702578248,122.69418694854348,261.859335986544,170.60707062070523,222.6578857093208,184.7631498874803,213.9464523143823,176.77766927545335,268.39291103274786,,,207.99363894064965,257.5036192890748
labeled-data,231220_T431_cal5_result_cropped,img0533.png,201.82304028590153,195.43465635013797,198.5562527627996,218.66514540330732,174.9627873181745,212.13157035710344,160.08075526848788,211.04264118273613,221.06078903305738,219.39109818621884,234.1279391254651,222.29490931786503,197.83029997988805,238.62884693337472,164.7994483574129,249.8811150685036,222.51269459888047,259.6814776378094
labeled-data,231220_T431_cal5_result_cropped,img0772.png,213.4382848124862,206.3239480938111,230.13519881945166,227.73955518970158,190.93374854222841,226.65062601533427,176.41469288399756,228.46550797261312,,,,,241.75044334603632,246.2513511539459,207.99363894064965,272.74862773021715,,
labeled-data,231220_T431_cal5_result_cropped,img1152.png,173.87385814380718,223.02086210077655,174.9627873181745,259.3185012463536,152.4582510479167,243.34754002229974,136.85026621531856,240.44372889065357,198.1932763713438,239.35479971628624,214.16423759539774,233.18420106153815,177.1406456669091,279.6451791678768,148.82848713335898,289.4455417371826,206.1787569833708,288.35661256281526
labeled-data,231220_T431_cal5_result_cropped,img1731.png,287.12249227800766,238.99182332483048,291.11523258402116,275.28946247040756,267.88474353085184,248.79218589413628,262.0771212675595,243.7105164137555,,,,,,,,,,
labeled-data,231220_T431_cal5_result_cropped,img2394.png,121.2422813827204,200.51632583051878,121.2422813827204,233.9101538444497,110.35298963904727,225.56169684096696,101.27857985265301,232.09527188717084,153.9101566137398,212.4945467485592,169.8811178377937,209.22775922545728,122.33121055708772,255.68873733179592,106.72322572448955,272.74862773021715,167.70325948905906,264.4001707267344
labeled-data,231220_T432_cal5_result_cropped,img0060.png,162.62159000867828,208.50180644254573,140.48003012987627,233.18420106153815,137.5762189982301,221.5689565349535,126.68692725455695,219.39109818621887,185.12612627893608,232.4582482786266,202.91196946026884,237.17694136755162,136.124313432407,248.4292095026805,108.9010840732242,257.8665956805305,170.60707062070523,276.7413680362306
labeled-data,231220_T432_cal5_result_cropped,img0097.png,150.0796400912445,211.67328771810864,136.85026621531856,226.65062601533427,131.40562034348198,219.75407457767463,123.78311612291078,219.39109818621887,176.77766927545335,229.19146075552467,195.28946523969765,234.999083018817,125.9609744716454,244.43646919666705,100.91560346119722,258.5925484634421,161.16968444285519,276.0154152533191
labeled-data,231220_T432_cal5_result_cropped,img0155.png,156.7788189585864,199.03265151551602,129.95371477765892,216.85026344602846,,,,,181.13338597292258,220.84300375204194,196.74137080552075,227.73955518970158,124.87204529727812,229.19146075552467,104.9083437672107,248.06623311122476,156.81396774538595,266.21505268401324
labeled-data,231220_T432_cal5_result_cropped,img0201.png,153.80809029096105,206.06303802513403,135.0353842580397,225.1987204495112,,,,,177.5036220583649,228.82848436406888,199.28220554571112,232.8212246700824,127.04990364601271,239.3547997162862,104.18239098429918,253.8738553745171,160.80670805139943,272.0226749473056
labeled-data,231220_T432_cal5_result_cropped,img0658.png,158.00158320491212,208.5051864801656,139.02812456405317,226.2876496238785,,,,,181.85933875583413,232.4582482786266,198.91922915425536,237.5399177590074,128.8647856032916,241.1696816735651,103.09346180993184,257.5036192890748,160.08075526848788,274.2005332960402
labeled-data,231220_T432_cal5_result_cropped,img1243.png,155.92241114133634,209.42851183339485,138.6651481725974,228.10253158115736,,,,,183.31124432165723,231.73229549571505,198.5562527627996,238.26587054191893,129.22776199474737,243.34754002229974,106.36024933303379,256.7776665061632,162.25861361722252,274.92648607895177
labeled-data,231220_T432_cal5_result_cropped,img1405.png,159.9786889457092,208.7694765864625,143.02086487006665,223.7468148836881,139.75407734696472,216.48728705457268,132.85752590930508,215.0353814887496,186.2150554533034,229.55443714698043,203.27494585172462,236.0880121931843,134.30943147512815,239.35479971628624,106.72322572448955,254.23683176597288,160.80670805139943,273.1116041216729
labeled-data,231220_T432_cal5_result_cropped,img1559.png,156.8457364945656,208.27266512304834,137.93919538968586,226.65062601533427,,,,,182.94826793020144,232.8212246700824,200.00815832862267,237.5399177590074,130.31669116911468,242.2586108479324,104.9083437672107,255.3257609403402,161.89563722576673,273.83755690458446
labeled-data,231220_T432_cal5_result_cropped,img1750.png,157.83597938377406,208.33958265902754,139.02812456405317,226.2876496238785,,,,,184.03719710456875,231.3693191042593,200.37113472007846,236.81396497609586,130.67966756057044,240.08075249919779,105.99727294157803,254.5998081574286,160.80670805139943,274.2005332960402
labeled-data,231220_T432_cal5_result_cropped,img1908.png,154.9990857881071,210.31668839982459,137.21324260677432,228.46550797261312,,,128.13883282038006,219.02812179476308,,,196.37839441406496,238.26587054191893,131.04264395202622,241.53265806502088,106.72322572448955,250.24409145995938,160.80670805139943,274.92648607895177
labeled-data,231220_T432_cal5_result_cropped,img2284.png,156.21846999681296,209.5271981185537,139.02812456405317,227.73955518970158,,,130.31669116911468,220.48002736058618,183.674220713113,232.8212246700824,201.09708750298998,240.44372889065357,128.8647856032916,246.2513511539459,107.81215489885686,250.60706785141517,161.89563722576673,275.28946247040756
labeled-data,231220_T432_cal5_result_cropped,img2410.png,156.8457364945656,211.5394526461503,140.84300652133203,229.19146075552467,,,127.04990364601274,217.93919262039577,182.58529153874568,234.999083018817,197.83029997988805,238.26587054191893,128.8647856032916,247.34028032831318,106.72322572448955,252.421949808694,162.25861361722252,275.6524388618633
labeled-data,231220_T435_cal5_result_cropped,img0317.png,145.31397811575857,222.5402840710085,137.7867801427264,244.4946114923524,,,,,174.79550351013464,239.4764795103309,191.73169894945707,241.358279003589,134.0231811562103,262.68533992718017,118.34151871239325,279.6215353665026,166.64103903934978,278.36700237099717
labeled-data,231220_T435_cal5_result_cropped,img0484.png,152.2139095910381,217.52215208898704,140.9231126314898,241.98554550134165,135.0353842580397,238.26587054191893,127.1232496809308,241.35827900358893,182.32270148316684,236.96741351932022,197.3770974292312,240.10374600808362,139.66857963598446,257.039941447406,121.47785120115665,276.4852028777392,169.77737152811318,275.85793637998654
labeled-data,231220_T435_cal5_result_cropped,img0711.png,150.95937659553272,220.65848457775044,139.04131313823177,243.24007849684702,134.11289698900958,240.76775073426,127.35621199332411,241.66014309218073,179.1863689944034,240.73101250583628,193.61349844271513,240.73101250583628,136.53224714722103,260.1762739361694,118.96878521014594,278.36700237099717,169.77737152811318,277.7397358732445
labeled-data,231220_T435_cal5_result_cropped,img1207.png,152.2139095910381,218.7766850844924,141.5503791292425,242.6128119990943,,,,,181.69543498541415,238.84921301257825,194.86803143822047,238.84921301257825,137.7867801427264,259.54900743841677,119.59605170789862,276.4852028777392,170.40463802586586,277.11246937549186
labeled-data,231220_T435_cal5_result_cropped,img1719.png,199.25889692248924,206.23135512943875,198.0043639269839,222.5402840710085,170.40463802586586,222.5402840710085,155.97750857755418,224.42208356426653,221.8404908415858,232.57654803505142,230.62222181012334,239.4764795103309,194.86803143822047,235.08561402606213,159.74110756407026,257.6672079451587,214.9405593663063,262.68533992718017
labeled-data,231220_T435_cal5_result_cropped,img1777.png,187.3408334651883,213.75855310247096,187.3408334651883,236.3401470215675,161.62290705732832,231.94928153729873,150.33211009778003,231.32201503954605,210.54969388203753,235.71288052381485,223.72229033484388,240.73101250583628,187.3408334651883,252.64907596313722,157.23204157305955,269.5852714024596,211.8042268775429,272.72160389122314
labeled-data,231220_T435_cal5_result_cropped,img1806.png,161.62290705732832,225.04935006201922,155.97750857755418,255.15814195414796,140.29584613373711,245.12187799010505,130.25958216969423,243.86734499459968,191.10443245170438,242.6128119990943,206.15882839776876,238.22194651482553,159.1138410663176,273.97613688672845,134.650447653963,288.40326633504014,193.61349844271513,283.38513435301866
labeled-data,231220_T435_cal5_result_cropped,img1935.png,110.1870542416084,234.45834752830947,97.64172428655476,260.8035404339221,,,,,134.0231811562103,245.12187799010505,145.94124461351126,243.24007849684702,93.87812530003865,278.36700237099717,,,126.49598318317811,286.52146684178206
labeled-data,231220_T435_cal5_result_cropped,img2024.png,107.14287286846874,231.8137295864377,90.4459588615033,258.31100616270896,,,,,,,131.4622910960054,243.0659977215666,85.36428938112249,278.2747076927763,,,112.95049513176107,285.53423552189173
labeled-data,231220_T435_cal5_result_cropped,img2052.png,107.86882565138029,232.53968236934924,92.62381721023792,258.6739825541647,,,,,,,132.18824387891692,244.5179032873897,87.54214772985713,280.0895896500552,,,114.40240069758417,286.9861410877148
labeled-data,231220_T435_cal5_result_cropped,img2142.png,107.86882565138029,236.8953990668185,96.25358112479563,264.1186284260013,,,,,,,141.2626536653112,248.51064359340316,91.53488803587061,281.1785188244225,,,,
labeled-data,231220_T435_cal5_result_cropped,img2273.png,111.13561317448222,234.71754071808385,98.06846308207449,261.2148172943551,,,,,,,144.89241757986892,247.42171441903585,94.07572277606101,282.6304243902456,,,,
labeled-data,231220_T436_cal5_result_cropped,img0122.png,83.84186133599573,196.19509116539584,71.2965313809421,240.73101250583625,67.53293239442603,220.65848457775044,59.37846792364113,221.91301757325581,113.3233867303718,217.52215208898704,130.88684866744688,212.50402010696558,75.06013036745819,262.0580734294275,60.00573442139382,275.8579363799864,123.35965069441471,270.2125379002124
labeled-data,231220_T436_cal5_result_cropped,img0165.png,117.71425221464057,203.09502264067535,120.85058470340397,249.51274347437382,98.26899078430742,226.3038830575246,82.58732834049039,222.5402840710085,149.70484360002737,223.1675505687612,165.3865060438444,217.52215208898704,119.59605170789862,272.721603891223,94.50539179779133,281.50333485976057,156.60477507530686,277.11246937549186
labeled-data,231220_T436_cal5_result_cropped,img1075.png,103.91438926408156,183.64976121034218,117.08698571688788,210.62222061370753,90.11452631352256,214.3858196002236,78.19646285622159,223.16755056876116,135.90498064946834,194.31329167213778,147.82304410676932,190.5496926856217,121.47785120115665,224.42208356426653,105.16892225958694,253.27634246088994,156.60477507530686,235.08561402606213
labeled-data,231220_T436_cal5_result_cropped,img1345.png,258.8492142089941,156.67730180697686,287.0762066078648,190.54969268562172,235.6403537921448,192.43149217887975,221.84049084158582,198.0768906586539,,,,,,,,,,
labeled-data,231220_T436_cal5_result_cropped,img1400.png,196.74983093147853,178.63162922832075,216.19509236181167,218.7766850844924,166.0137725415971,203.72228913842804,149.0775771022747,204.97682213393338,220.58595784608045,197.4496241609012,233.1312878011341,193.05875867663244,222.4677573393385,240.73101250583628,169.15010503036052,260.1762739361694,,
labeled-data,231220_T436_cal5_result_cropped,img1498.png,132.14138166295226,152.91370282046077,153.46844258654346,176.7498297350627,116.4597192191352,186.15882720135292,100.15079027756548,193.0587586766324,165.3865060438444,168.59536526427783,175.42277000788732,167.34083226877246,161.62290705732832,191.17695918337438,134.0231811562103,228.18568255078264,192.98623194496244,205.60408863168607
labeled-data,231220_T436_cal5_result_cropped,img1791.png,162.8774400528337,164.20449978000903,183.5772344786722,186.15882720135292,139.66857963598446,192.43149217887975,123.35965069441471,195.56782466764315,,,,,196.74983093147853,200.5859566496646,162.250173555081,235.71288052381485,,
labeled-data,231220_T436_cal5_result_cropped,img2039.png,137.1595136449737,164.20449978000903,161.62290705732832,181.14069521933146,120.22331820565131,196.82235766314852,106.42345525509228,203.722289138428,,,,,172.28643751912392,193.68602517438512,148.450310604522,235.71288052381485,,
labeled-data,231220_T436_cal5_result_cropped,img2475.png,114.57791972587717,170.47716475753586,130.88684866744688,172.9862307485466,101.40532327307085,199.33142365415924,91.99632580678062,205.60408863168607,,,,,149.0775771022747,173.6134972462993,132.76864816070494,214.3858196002236,,
labeled-data,231220_T43_cal5_result_cropped,img0355.png,149.9174163077263,225.92467323242272,149.19146352481476,248.06623311122476,,,108.53810768176841,231.00634271280353,,,197.1043471969765,232.8212246700824,145.56169961025705,270.93374577293827,119.79037581689731,282.5489902995229,181.85933875583413,285.4528014311691
labeled-data,231220_T43_cal5_result_cropped,img0604.png,151.00634548209362,188.90108130393412,147.3765815675359,204.50906613653225,126.32395086310119,208.8647828340015,111.44191881341457,212.857523140015,177.86659844982066,207.41287726817842,196.0154180226092,210.31668839982459,145.9246760017128,223.7468148836881,120.51632859980886,240.80670528210933,178.5925512327322,247.34028032831318
labeled-data,231220_T43_cal5_result_cropped,img0796.png,237.0317502571113,216.85026344602846,247.92104200078444,248.4292095026805,204.7268514175477,232.4582482786266,191.29672493368417,230.28038992989198,,,,,254.4546170469883,272.74862773021715,207.99363894064965,281.8230375166114,,
labeled-data,231220_T43_cal5_result_cropped,img0812.png,214.89019037830928,221.2059801434977,227.59436407926125,248.79218589413628,178.22957484127642,234.999083018817,164.43647196595714,231.00634271280353,228.32031686217277,236.81396497609586,236.6687738656555,240.08075249919779,229.04626964508435,274.92648607895177,186.57803184475915,284.7268486482576,243.92830169477094,284.000895865346
labeled-data,231220_T43_cal5_result_cropped,img0862.png,177.1406456669091,199.42739665615147,178.5925512327322,221.93193292640925,144.10979404443398,216.12431066311692,128.50180921183582,212.857523140015,198.91922915425536,217.21323983748422,215.9791195526766,218.66514540330732,177.1406456669091,237.90289415046317,141.2059829127878,255.68873733179592,206.54173337482655,261.4963595950882
labeled-data,231220_T43_cal5_result_cropped,img1259.png,,,,,,,,,,,,,142.29491208715513,180.55262430045138,117.2495410767069,212.857523140015,175.32576370963025,211.4056175741919
labeled-data,231220_T43_cal5_result_cropped,img1375.png,108.53810768176841,199.06442026469568,104.18239098429918,219.02812179476308,,,,,146.2876523931686,214.67240509729385,164.07349557450135,210.31668839982459,103.09346180993184,240.44372889065357,89.66333532606834,259.3185012463536,149.55443991627052,257.140642897619
labeled-data,231220_T43_cal5_result_cropped,img1464.png,109.26406046467996,220.84300375204194,106.72322572448955,248.06623311122476,95.10798119790489,239.71777610774203,82.76678388840868,241.53265806502088,146.65062878462436,232.4582482786266,163.7105191830456,225.56169684096696,104.18239098429918,270.93374577293827,91.11524089189142,284.7268486482576,151.73229826500517,280.0081555593326
labeled-data,231220_T43_cal5_result_cropped,img1674.png,207.99363894064965,214.67240509729385,214.5272139868535,245.88837476249012,170.60707062070523,230.28038992989198,154.27313300519555,226.2876496238785,222.14971820742468,235.72503580172855,234.85389190837668,238.99182332483048,213.80126120394195,267.6669582498363,173.5108817523514,280.7341083422441,231.9500807767305,285.8157778226249
labeled-data,231220_T43_cal5_result_cropped,img1961.png,136.4872898238628,212.4945467485592,133.5834786922166,237.17694136755162,113.98275355360498,230.64336632134774,99.10072150391838,233.18420106153815,167.3402830976033,223.38383849223234,185.48910267039184,223.02086210077655,132.49454951784932,258.22957207198635,113.61977716214922,277.4673208191422,176.0517164925418,278.9192263849652
labeled-data,231220_T43_cal5_result_cropped,img2155.png,135.0353842580397,207.77585365963418,134.30943147512815,233.5471774529939,114.34572994506074,228.10253158115736,99.46369789537414,231.73229549571505,168.06623588051485,221.5689565349535,184.40017349602454,221.93193292640925,132.85752590930508,254.59980815742867,112.53084798778188,275.28946247040756,174.9627873181745,276.0154152533191
labeled-data,231220_T43_cal5_result_cropped,img2332.png,140.11705373842048,203.7831133536207,136.85026621531856,227.73955518970158,117.97549385961845,225.56169684096696,103.09346180993184,227.73955518970158,170.24409422924947,220.1170509691304,187.3039846276707,220.1170509691304,136.12431343240704,246.6143275454016,114.34572994506074,269.11886381565944,173.14790536089563,268.75588742420365
